cust_004757,2019-02-03,no
cust_004761,2018-10-09,no
cust_004763,2018-09-10,no
cust_004765,2018-09-28,no
cust_004766,2018-11-08,no
cust_004772,2018-06-26,no
cust_004778,2018-09-20,no
cust_004784,2018-09-28,no
cust_004785,2019-01-06,no
cust_004788,2018-06-20,no
cust_004789,2018-10-25,no
cust_004794,2018-06-29,no
cust_004795,2018-11-02,no
cust_004801,2018-05-19,no
cust_004803,2018-05-14,no
cust_004804,2019-03-08,no
cust_004809,2018-05-19,no
cust_004818,2019-01-19,no
cust_004824,2019-04-17,no
cust_004829,2019-03-09,no
cust_004830,2018-06-18,no
cust_004832,2018-11-24,no
cust_004836,2018-06-13,no
cust_004838,2018-12-30,no
cust_004840,2018-11-06,no
cust_004841,2018-09-16,no
cust_004842,2019-01-21,no
cust_004845,2018-12-10,no
cust_004861,2019-01-14,no
cust_004865,2018-07-02,no
cust_004867,2018-10-24,no
cust_004869,2018-11-09,no
cust_004878,2019-05-02,yes
cust_004887,2018-11-15,no
cust_004892,2018-06-28,no
cust_004893,2019-01-11,no
cust_004895,2019-03-24,no
cust_004911,2018-09-15,no
cust_004921,2018-10-05,no
cust_004923,2019-04-16,no
cust_004936,2019-05-01,no
cust_004949,2018-12-12,no
cust_004956,2018-12-12,no
cust_004958,2018-10-03,no
cust_004969,2019-04-18,no
cust_004976,2018-12-24,no
cust_004981,2018-05-28,no
cust_004991,2019-03-21,no
cust_004995,2018-11-23,no
cust_005003,2018-09-23,no
cust_005009,2018-11-05,no
cust_005010,2019-01-30,no
cust_005012,2019-02-18,no
cust_005013,2018-09-16,no
cust_005017,2019-05-10,no
cust_005020,2019-05-10,no
cust_005022,2019-04-24,no
cust_005024,2018-12-10,no
cust_005027,2018-11-14,no
cust_005033,2019-04-22,yes
cust_005046,2019-03-10,no
cust_005047,2018-05-10,no
cust_005052,2019-01-14,no
cust_005061,2018-08-20,no
cust_005064,2019-02-17,no
cust_005067,2019-02-10,no
cust_005074,2018-10-28,no
cust_005082,2019-01-07,no
cust_005095,2018-06-14,no
cust_005099,2018-11-16,no
cust_005123,2019-05-05,no
cust_005134,2018-12-22,no
cust_005136,2018-12-02,no
cust_005139,2018-05-23,no
cust_005142,2018-06-30,no
cust_005155,2019-02-21,no
cust_005156,2019-01-10,no
cust_005160,2018-08-02,no
cust_005165,2018-09-08,no
cust_005168,2018-09-11,no
cust_005169,2018-07-02,no
cust_005178,2019-05-04,no
cust_005180,2018-12-03,no
cust_005182,2018-10-20,no
cust_005191,2019-02-06,no
cust_005196,2019-01-31,yes
cust_005198,2019-01-04,no
cust_005207,2018-05-18,no
cust_005210,2019-05-09,no
cust_005215,2019-01-20,no
cust_005223,2019-04-03,no
cust_005224,2018-11-29,no
cust_005228,2019-01-08,no
cust_005232,2019-05-05,no
cust_005234,2018-07-13,no
cust_005238,2018-05-16,no
cust_005240,2018-11-27,no
cust_005241,2018-11-09,no
cust_005248,2019-03-06,no
cust_005249,2019-02-02,no
cust_005250,2018-10-14,no
cust_005254,2019-01-10,yes
cust_005259,2018-08-22,no
cust_005264,2019-01-26,no
cust_005265,2018-07-16,no
cust_005266,2018-08-02,no
cust_005281,2018-07-15,no
cust_005282,2019-05-05,no
cust_005288,2018-05-23,no
cust_005293,2019-05-04,no
cust_005304,2018-10-04,no
cust_005318,2018-07-14,no
cust_005320,2018-11-15,no
cust_005325,2018-08-13,no
cust_005329,2018-05-14,no
cust_005332,2018-11-05,no
cust_005336,2018-09-16,no
cust_005337,2018-09-02,no
cust_005338,2019-03-27,no
cust_005341,2018-09-01,no
cust_005346,2019-04-22,no
cust_005347,2018-05-25,no
cust_005348,2019-02-25,no
cust_005354,2018-07-04,no
cust_005367,2019-01-27,no
cust_005370,2018-05-12,no
cust_005376,2019-01-06,no
cust_005386,2018-12-27,no
cust_005398,2018-05-17,no
cust_005401,2018-05-13,no
cust_005404,2018-10-17,no
cust_005407,2018-10-28,no
cust_005408,2019-04-18,no
cust_005433,2019-05-03,no
cust_005440,2018-07-12,no
cust_005443,2018-08-12,no
cust_005454,2018-12-14,no
cust_005458,2018-11-29,no
cust_005460,2018-07-10,no
cust_005468,2018-10-12,no
cust_005472,2018-09-24,no
cust_005475,2019-03-05,no
cust_005480,2019-01-02,no
cust_005485,2018-09-02,no
cust_005488,2018-12-01,no
cust_005490,2018-10-13,no
cust_005495,2018-06-04,no
cust_005496,2019-05-04,no
cust_005504,2019-03-27,no
cust_005505,2019-05-03,no
cust_005509,2019-03-12,no
cust_005516,2019-03-01,no
cust_005521,2018-05-25,no
cust_005525,2018-11-06,no
cust_005527,2018-11-21,no
cust_005536,2019-02-05,no
cust_005539,2018-10-20,no
cust_005551,2018-07-21,no
cust_005558,2019-04-19,no
cust_005562,2018-06-12,no
cust_005570,2018-11-21,no
cust_005571,2018-05-19,no
cust_005577,2018-05-20,no
cust_005579,2019-04-19,no
cust_005599,2018-09-07,no
cust_005600,2019-04-23,no
cust_005602,2018-09-30,no
cust_005606,2018-05-19,no
cust_005609,2018-06-08,no
cust_005612,2019-02-08,no
cust_005613,2018-12-20,no
cust_005614,2018-11-02,yes
cust_005619,2019-02-03,no
cust_005626,2018-08-27,no
cust_005633,2018-06-28,no
cust_005637,2019-04-21,no
cust_005650,2018-09-27,no
cust_005651,2018-08-02,no
cust_005655,2018-10-22,no
cust_005658,2018-06-16,no
cust_005659,2019-01-19,yes
cust_005663,2018-10-13,no
cust_005687,2019-01-22,no
cust_005688,2018-10-10,no
cust_005696,2018-05-18,no
cust_005700,2018-12-01,no
cust_005703,2018-11-26,yes
cust_005716,2018-05-21,no
cust_005723,2018-09-17,no
cust_005725,2018-07-10,no
cust_005728,2018-11-26,no
cust_005729,2018-06-13,no
cust_005732,2018-09-16,no
cust_005736,2018-10-22,no
cust_005740,2019-04-21,no
cust_005747,2019-01-26,no
cust_005750,2018-09-24,no
cust_005755,2019-01-31,no
cust_005758,2019-01-25,no
cust_005760,2018-10-29,no
cust_005763,2019-03-27,no
cust_005764,2018-10-13,no
cust_005767,2018-07-19,no
cust_005769,2019-03-30,no
cust_005771,2018-05-12,no
cust_005772,2018-05-21,no
cust_005778,2018-07-18,no
cust_005783,2018-12-16,no
cust_005790,2019-04-12,yes
cust_005797,2018-09-29,yes
cust_005801,2019-01-27,no
cust_005804,2019-04-22,no
cust_005806,2018-06-29,no
cust_005807,2019-02-09,no
cust_005809,2018-09-08,yes
cust_005812,2018-09-12,no
cust_005819,2019-02-01,no
cust_005824,2019-02-02,no
cust_005829,2019-03-07,no
cust_005844,2018-11-14,no
cust_005848,2018-08-30,no
cust_005853,2019-01-29,yes
cust_005862,2018-09-13,no
cust_005869,2019-01-22,no
cust_005872,2018-09-24,yes
cust_005875,2018-08-14,no
cust_005877,2019-02-21,no
cust_005881,2018-08-13,no
cust_005887,2018-07-05,no
cust_005891,2018-10-01,no
cust_005896,2018-06-14,no
cust_005909,2018-10-15,no
cust_005910,2018-09-18,no
cust_005914,2019-01-14,no
cust_005915,2018-08-06,no
cust_005917,2018-05-29,no
cust_005935,2018-05-11,no
cust_005938,2018-06-07,no
cust_005941,2019-03-03,no
cust_005953,2019-02-18,no
cust_005955,2018-06-20,no
cust_005960,2018-06-11,no
cust_005966,2018-08-06,no
cust_005967,2018-07-23,no
cust_005970,2018-09-01,no
cust_005974,2019-02-16,no
cust_005975,2018-12-05,no
cust_005986,2018-08-04,no
cust_005989,2018-06-19,no
cust_005993,2018-09-05,no
cust_005995,2019-02-20,no
cust_006000,2018-10-02,no
cust_006003,2018-08-02,no
cust_006012,2018-11-30,no
cust_006019,2018-09-30,no
cust_006023,2019-05-05,no
cust_006027,2018-05-23,no
cust_006032,2018-12-27,no
cust_006033,2019-05-02,no
cust_006049,2019-02-01,no
cust_006050,2019-03-02,no
cust_006055,2019-03-07,no
cust_006057,2018-09-10,no
cust_006059,2018-08-08,no
cust_006060,2019-04-10,no
cust_006062,2018-05-16,no
cust_006065,2019-01-01,no
cust_006073,2019-05-05,no
cust_006075,2018-05-12,no
cust_006079,2018-08-17,yes
cust_006082,2018-06-04,no
cust_006090,2018-09-28,no
cust_006105,2018-11-07,no
cust_006111,2018-07-30,no
cust_006112,2018-11-04,no
cust_006116,2018-06-14,no
cust_006120,2018-05-21,no
cust_006131,2018-06-14,no
cust_006137,2019-03-23,no
cust_006139,2019-04-10,no
cust_006140,2019-02-17,no
cust_006144,2018-11-05,no
cust_006154,2018-12-18,no
cust_006167,2018-07-17,no
cust_006169,2019-04-18,no
cust_006172,2019-04-01,no
cust_006181,2018-07-02,no
cust_006182,2018-12-08,no
cust_006183,2019-03-02,no
cust_006204,2018-09-19,no
cust_006205,2018-10-22,no
cust_006206,2019-04-09,no
cust_006209,2018-11-06,no
cust_006223,2019-04-19,no
cust_006232,2018-12-26,no
cust_006233,2018-10-01,no
cust_006236,2018-07-06,yes
cust_006239,2018-07-24,no
cust_006243,2018-08-29,no
cust_006245,2018-06-26,no
cust_006246,2018-06-03,no
cust_006248,2018-11-04,no
cust_006255,2019-05-01,no
cust_006270,2018-11-27,no
cust_006271,2018-10-30,no
cust_006272,2018-12-01,no
cust_006276,2018-10-11,no
cust_006277,2018-12-17,no
cust_006281,2018-10-27,no
cust_006293,2019-05-04,no
cust_006297,2018-06-27,no
cust_006299,2019-04-13,no
cust_006304,2019-04-04,no
cust_006315,2018-12-06,no
cust_006322,2019-04-07,no
cust_006341,2018-05-17,no
cust_006344,2018-12-10,no
cust_006351,2018-12-19,no
cust_006353,2018-05-27,no
cust_006354,2018-09-15,no
cust_006358,2018-08-27,no
cust_006361,2018-08-14,no
cust_006364,2019-03-25,no
cust_006365,2019-04-10,no
cust_006372,2019-04-14,no
cust_006373,2018-09-20,no
cust_006392,2018-07-22,no
cust_006393,2019-02-23,no
cust_006399,2018-08-12,no
cust_006403,2019-01-01,no
cust_006406,2019-04-09,no
cust_006415,2018-05-20,no
cust_006424,2019-02-23,no
cust_006425,2018-11-30,no
cust_006437,2018-11-18,no
cust_006448,2018-08-22,no
cust_006452,2018-12-19,no
cust_006454,2019-04-17,no
cust_006455,2019-01-11,no
cust_006458,2018-10-01,yes
cust_006461,2018-09-08,no
cust_006466,2018-08-16,no
cust_006469,2019-03-28,no
cust_006470,2018-07-11,no
cust_006474,2019-04-26,no
cust_006475,2019-03-22,no
cust_006480,2018-08-07,no
cust_006481,2018-06-05,no
cust_006484,2018-08-01,no
cust_006491,2018-12-03,no
cust_006492,2018-08-22,no
cust_006493,2018-11-03,no
cust_006499,2019-01-02,no
cust_006520,2019-01-21,no
cust_006527,2019-02-19,no
cust_006535,2018-09-10,no
cust_006540,2019-04-09,no
cust_006542,2019-01-17,no
cust_006543,2018-07-28,no
cust_006544,2018-08-15,yes
cust_006545,2019-05-09,no
cust_006547,2019-02-10,no
cust_006549,2018-09-07,yes
cust_006551,2018-09-12,no
cust_006553,2019-01-29,no
cust_006558,2018-11-08,no
cust_006559,2018-06-08,no
cust_006561,2019-01-20,no
cust_006563,2018-05-14,no
cust_006564,2019-01-17,no
cust_006567,2018-05-22,no
cust_006569,2018-11-10,no
cust_006570,2019-02-04,no
cust_006572,2018-09-26,no
cust_006575,2018-10-20,no
cust_006579,2019-01-19,no
cust_006580,2018-06-22,no
cust_006582,2019-02-11,no
cust_006586,2018-10-25,no
cust_006597,2018-11-09,no
cust_006599,2018-12-28,no
cust_006601,2018-07-09,no
cust_006602,2018-12-23,no
cust_006603,2019-01-15,no
cust_006609,2018-09-17,no
cust_006615,2019-01-07,no
cust_006623,2019-03-21,no
cust_006631,2018-07-10,no
cust_006640,2018-12-28,no
cust_006642,2019-01-31,no
cust_006643,2018-06-11,no
cust_006644,2019-05-08,no
cust_006652,2018-09-29,no
cust_006667,2018-11-18,no
cust_006668,2019-03-19,no
cust_006671,2018-11-15,no
cust_006675,2019-04-28,no
cust_006676,2018-07-02,no
cust_006691,2018-12-12,no
cust_006693,2019-04-30,no
cust_006696,2018-12-06,no
cust_006697,2018-07-04,no
cust_006703,2018-09-16,no
cust_006707,2018-06-08,no
cust_006708,2019-01-02,no
cust_006712,2019-01-05,no
cust_006714,2019-01-04,no
cust_006726,2019-04-18,no
cust_006733,2018-09-28,no
cust_006734,2018-11-13,no
cust_006739,2019-03-23,no
cust_006741,2018-07-07,no
cust_006745,2018-11-13,no
cust_006746,2018-10-12,yes
cust_006747,2018-12-05,no
cust_006750,2018-10-03,no
cust_006751,2019-04-19,no
cust_006757,2018-12-30,no
cust_006758,2018-05-22,no
cust_006764,2019-02-05,no
cust_006769,2018-08-20,no
cust_006770,2018-07-16,no
cust_006778,2019-04-05,no
cust_006804,2019-02-05,no
cust_006810,2018-06-25,no
cust_006818,2019-02-03,no
cust_006819,2018-09-26,no
cust_006820,2018-05-28,no
cust_006833,2018-05-13,no
cust_006835,2018-12-13,no
cust_006843,2019-01-27,no
cust_006844,2018-06-30,no
cust_006845,2019-04-02,no
cust_006858,2018-12-29,no
cust_006862,2018-06-22,no
cust_006869,2019-03-12,no
cust_006870,2018-10-20,no
cust_006874,2019-02-05,no
cust_006887,2019-04-09,no
cust_006888,2019-02-10,no
cust_006892,2019-04-05,no
cust_006901,2019-04-20,no
cust_006907,2018-10-25,yes
cust_006908,2018-06-27,no
cust_006911,2019-01-08,no
cust_006913,2018-07-07,no
cust_006920,2018-06-22,no
cust_006923,2018-10-30,no
cust_006927,2018-07-16,no
cust_006928,2018-06-05,no
cust_006935,2018-05-22,no
cust_006938,2019-03-03,no
cust_006947,2018-06-25,no
cust_006948,2019-02-06,no
cust_006951,2019-04-11,no
cust_006956,2019-03-20,no
cust_006957,2018-11-04,no
cust_006965,2018-07-17,no
cust_006971,2018-09-06,no
cust_006976,2018-09-22,no
cust_006977,2018-08-20,yes
cust_006994,2019-03-12,no
cust_007003,2018-06-15,no
cust_007004,2018-08-21,no
cust_007014,2019-03-16,no
cust_007016,2018-08-01,no
cust_007025,2019-05-05,no
cust_007034,2018-07-23,no
cust_007042,2018-05-17,no
cust_007043,2018-05-10,no
cust_007045,2018-09-29,no
cust_007050,2019-03-17,no
cust_007053,2018-12-24,no
cust_007056,2019-01-29,no
cust_007057,2019-04-03,no
cust_007058,2018-09-17,no
cust_007060,2018-10-05,yes
cust_007064,2019-03-10,no
cust_007065,2019-05-07,no
cust_007069,2018-12-27,no
cust_007081,2018-11-22,no
cust_007090,2019-04-09,no
cust_007093,2018-09-19,no
cust_007102,2018-09-07,yes
cust_007105,2018-08-30,yes
cust_007106,2018-10-05,no
cust_007107,2018-06-21,no
cust_007113,2019-01-05,no
cust_007115,2018-07-08,no
cust_007121,2019-01-13,yes
cust_007124,2018-12-11,no
cust_007127,2018-09-04,no
cust_007131,2018-07-15,no
cust_007134,2019-01-19,no
cust_007139,2018-10-25,no
cust_007141,2018-07-07,yes
cust_007143,2018-09-23,no
cust_007144,2018-10-04,no
cust_007149,2018-10-01,no
cust_007150,2018-12-03,no
cust_007151,2019-02-11,no
cust_007153,2019-03-03,yes
cust_007155,2018-09-25,yes
cust_007161,2018-11-12,no
cust_007163,2019-04-18,no
cust_007170,2018-12-28,no
cust_007176,2018-07-14,no
cust_007186,2018-10-31,no
cust_007188,2019-04-16,no
cust_007191,2018-05-20,no
cust_007193,2018-11-11,no
cust_007194,2019-02-16,no
cust_007195,2018-06-24,no
cust_007211,2018-10-24,no
cust_007225,2018-07-01,no
cust_007227,2018-12-07,no
cust_007229,2018-08-21,no
cust_007235,2018-08-18,no
cust_007237,2019-02-17,no
cust_007242,2019-02-23,no
cust_007257,2019-02-21,no
cust_007261,2018-08-04,no
cust_007262,2018-09-08,no
cust_007278,2019-01-12,no
cust_007284,2019-02-25,no
cust_007286,2018-10-20,no
cust_007290,2018-07-19,no
cust_007296,2018-07-29,no
cust_007309,2018-05-27,no
cust_007320,2019-02-15,no
cust_007324,2018-10-18,no
cust_007334,2019-02-01,no
cust_007344,2018-06-23,no
cust_007346,2019-03-12,no
cust_007352,2018-05-27,no
cust_007358,2018-10-06,no
cust_007363,2018-10-07,no
cust_007367,2019-02-03,no
cust_007368,2018-05-11,no
cust_007370,2018-07-04,no
cust_007372,2019-05-03,no
cust_007378,2019-02-23,no
cust_007382,2018-10-19,no
cust_007387,2018-07-03,no
cust_007389,2019-03-08,no
cust_007397,2019-03-06,no
cust_007400,2018-08-23,no
cust_007403,2018-08-12,no
cust_007404,2019-02-14,no
cust_007405,2019-04-17,no
cust_007407,2019-03-15,no
cust_007412,2019-02-20,no
cust_007417,2018-11-27,no
cust_007425,2019-03-04,no
cust_007429,2019-04-07,no
cust_007432,2018-08-26,no
cust_007438,2018-10-07,no
cust_007439,2019-04-12,no
cust_007450,2018-09-20,no
cust_007451,2018-07-13,no
cust_007460,2018-10-20,no
cust_007468,2018-05-12,no
cust_007474,2018-08-08,no
cust_007476,2018-08-07,no
cust_007482,2018-10-13,no
cust_007486,2019-04-12,no
cust_007488,2019-05-03,no
cust_007511,2019-01-15,no
cust_007520,2018-08-17,yes
cust_007530,2018-09-09,no
cust_007534,2018-06-30,no
cust_007536,2018-08-22,no
cust_007538,2018-09-14,no
cust_007547,2018-06-25,no
cust_007554,2019-01-28,no
cust_007555,2019-01-10,yes
cust_007558,2019-03-02,no
cust_007563,2018-07-04,no
cust_007570,2018-06-21,no
cust_007579,2018-09-17,no
cust_007581,2018-12-02,no
cust_007582,2018-08-27,no
cust_007583,2019-03-12,no
cust_007584,2019-04-17,no
cust_007586,2018-06-10,no
cust_007594,2018-05-27,no
cust_007596,2018-07-15,no
cust_007600,2018-07-09,no
cust_007606,2018-08-22,yes
cust_007610,2018-06-03,no
cust_007626,2019-04-11,no
cust_007627,2019-02-16,no
cust_007629,2018-07-31,no
cust_007632,2018-11-10,no
cust_007633,2019-01-11,no
cust_007637,2018-10-04,no
cust_007648,2018-10-23,no
cust_007654,2019-03-08,no
cust_007665,2019-03-18,no
cust_007673,2018-09-11,no
cust_007679,2019-05-08,no
cust_007706,2018-05-30,no
cust_007709,2018-11-23,no
cust_007713,2018-12-25,no
cust_007715,2019-02-12,no
cust_007720,2019-01-08,no
cust_007722,2018-06-24,no
cust_007732,2018-09-29,no
cust_007737,2018-05-13,no
cust_007738,2019-01-17,no
cust_007749,2018-05-22,no
cust_007750,2019-01-25,no
cust_007751,2019-04-13,no
cust_007754,2019-03-11,no
cust_007758,2019-03-27,no
cust_007765,2018-06-07,no
cust_007766,2019-02-12,no
cust_007772,2018-12-11,no
cust_007773,2018-07-19,no
cust_007775,2018-11-19,no
cust_007777,2018-11-14,no
cust_007783,2018-08-08,no
cust_007785,2018-12-17,no
cust_007788,2018-08-27,no
cust_007791,2018-07-17,no
cust_007796,2018-10-16,no
cust_007797,2019-01-12,no
cust_007804,2019-04-19,no
cust_007806,2018-07-12,no
cust_007808,2018-10-16,no
cust_007814,2019-03-23,yes
cust_007817,2018-08-02,no
cust_007818,2019-03-08,yes
cust_007823,2018-06-21,no
cust_007842,2018-06-11,no
cust_007843,2019-04-06,no
cust_007845,2018-06-29,no
cust_007849,2018-12-01,no
cust_007850,2019-04-18,no
cust_007853,2019-02-09,no
cust_007857,2018-12-07,no
cust_007861,2018-09-16,no
cust_007862,2018-07-25,no
cust_007863,2018-10-15,no
cust_007865,2018-07-31,no
cust_007870,2018-07-12,no
cust_007871,2018-07-26,no
cust_007874,2018-09-04,no
cust_007876,2019-03-17,no
cust_007895,2019-03-02,no
cust_007896,2018-08-06,no
cust_007900,2018-12-02,no
cust_007901,2019-03-21,no
cust_007912,2018-07-29,no
cust_007913,2018-05-14,no
cust_007915,2018-11-01,no
cust_007918,2019-02-26,no
cust_007927,2019-03-05,no
cust_007931,2019-01-24,no
cust_007935,2018-11-07,no
cust_007938,2019-02-02,no
cust_007945,2019-04-20,no
cust_007957,2019-01-27,no
cust_007963,2018-07-27,no
cust_007970,2018-07-17,no
cust_007972,2018-10-11,no
cust_007976,2018-12-17,no
cust_007985,2018-06-29,no
cust_007986,2018-12-05,no
cust_007988,2018-12-31,no
cust_007997,2018-08-27,no
cust_008000,2018-08-04,yes
cust_008006,2018-07-31,no
cust_008007,2018-10-28,yes
cust_008012,2018-11-23,no
cust_008018,2018-06-19,no
cust_008024,2018-09-09,no
cust_008025,2018-07-08,no
cust_008030,2018-07-25,no
cust_008031,2019-01-09,no
cust_008036,2018-05-11,no
cust_008038,2018-07-05,no
cust_008040,2018-11-26,no
cust_008041,2019-01-06,no
cust_008057,2018-06-06,no
cust_008075,2018-09-08,no
cust_008079,2018-10-15,no
cust_008097,2018-09-09,no
cust_008098,2018-12-06,no
cust_008100,2018-06-06,no
cust_008101,2019-01-12,no
cust_008104,2018-09-18,no
cust_008108,2018-05-14,no
cust_008110,2018-07-21,no
cust_008111,2019-01-11,no
cust_008112,2018-07-24,no
cust_008113,2018-09-25,no
cust_008114,2018-08-19,no
cust_008117,2019-03-14,no
cust_008121,2018-12-05,no
cust_008122,2018-10-04,no
cust_008123,2019-01-15,no
cust_008124,2018-11-27,no
cust_008126,2018-05-28,no
cust_008132,2018-08-19,no
cust_008134,2019-01-30,no
cust_008138,2019-01-21,no
cust_008149,2019-01-25,no
cust_008154,2018-07-21,no
cust_008155,2019-01-16,no
cust_008156,2019-04-07,no
cust_008159,2018-06-01,no
cust_008169,2018-07-27,no
cust_008174,2018-12-13,no
cust_008178,2018-11-21,no
cust_008185,2018-11-14,no
cust_008194,2019-01-29,no
cust_008198,2018-08-20,no
cust_008200,2018-08-27,no
cust_008205,2018-11-09,no
cust_008213,2018-11-18,no
cust_008222,2019-03-22,no
cust_008224,2019-04-03,no
cust_008226,2019-02-19,no
cust_008231,2019-05-10,yes
cust_008232,2018-10-07,no
cust_008233,2019-01-31,no
cust_008252,2018-07-17,no
cust_008254,2019-03-05,no
cust_008258,2018-07-24,no
cust_008262,2018-10-05,no
cust_008263,2018-06-23,no
cust_008268,2018-06-06,no
cust_008273,2018-12-29,no
cust_008274,2018-06-07,no
cust_008289,2019-03-10,no
cust_008294,2018-12-22,no
cust_008298,2018-09-20,no
cust_008340,2019-01-19,no
cust_008350,2019-05-02,no
cust_008352,2019-02-27,no
cust_008360,2019-02-19,no
cust_008362,2018-12-17,no
cust_008365,2018-08-20,no
cust_008371,2018-09-02,no
cust_008378,2019-04-18,no
cust_008385,2018-05-17,no
cust_008386,2018-12-10,no
cust_008407,2019-01-27,no
cust_008408,2018-05-11,no
cust_008423,2018-06-05,no
cust_008427,2018-12-12,no
cust_008428,2019-03-22,no
cust_008433,2019-04-26,no
cust_008438,2018-12-05,no
cust_008439,2019-01-13,no
cust_008441,2019-01-17,no
cust_008443,2018-11-23,no
cust_008447,2018-11-01,no
cust_008449,2019-01-28,no
cust_008451,2019-01-16,no
cust_008454,2018-09-17,no
cust_008455,2019-04-18,no
cust_008458,2018-06-10,no
cust_008459,2018-09-27,no
cust_008463,2018-11-10,no
cust_008469,2019-02-06,no
cust_008480,2018-06-26,no
cust_008486,2018-11-20,no
cust_008489,2018-10-02,no
cust_008492,2018-07-02,no
cust_008499,2019-03-14,no
cust_008500,2018-06-14,no
cust_008511,2019-03-21,no
cust_008513,2018-09-18,no
cust_008514,2018-08-26,no
cust_008515,2018-09-06,yes
cust_008525,2018-09-30,no
cust_008531,2018-08-05,no
cust_008532,2019-05-02,no
cust_008540,2018-07-08,no
cust_008541,2019-04-20,no
cust_008574,2018-11-14,no
cust_008578,2018-06-11,no
cust_008581,2018-09-07,yes
cust_008585,2019-04-05,no
cust_008589,2019-01-31,no
cust_008591,2019-02-08,no
cust_008594,2018-12-25,no
cust_008597,2019-03-10,no
cust_008600,2018-11-07,no
cust_008603,2019-02-02,no
cust_008604,2018-05-27,no
cust_008607,2019-01-05,no
cust_008608,2019-01-18,no
cust_008610,2018-07-01,no
cust_008618,2018-05-16,no
cust_008622,2018-11-07,no
cust_008629,2018-08-08,no
cust_008631,2018-11-11,no
cust_008638,2019-01-28,no
cust_008641,2018-07-26,no
cust_008642,2019-04-12,no
cust_008646,2019-01-19,no
cust_008649,2018-09-03,no
cust_008669,2019-02-15,yes
cust_008671,2018-12-09,no
cust_008673,2018-05-29,no
cust_008680,2019-02-11,yes
cust_008683,2018-10-27,no
cust_008686,2018-12-25,no
cust_008690,2019-04-29,no
cust_008695,2019-01-21,no
cust_008698,2018-12-13,no
cust_008700,2018-08-27,no
cust_008702,2018-10-26,no
cust_008706,2018-12-08,no
cust_008710,2019-03-21,no
cust_008715,2018-06-13,no
cust_008718,2018-09-28,no
cust_008719,2019-01-22,no
cust_008723,2018-10-14,no
cust_008724,2018-12-05,no
cust_008729,2018-07-04,no
cust_008730,2018-06-11,no
cust_008732,2018-10-02,no
cust_008742,2019-03-22,no
cust_008746,2019-04-02,no
cust_008748,2018-09-17,no
cust_008751,2018-06-18,no
cust_008753,2018-10-21,no
cust_008757,2018-09-19,no
cust_008758,2018-06-17,no
cust_008777,2019-04-29,no
cust_008778,2018-05-23,no
cust_008782,2019-05-01,no
cust_008793,2018-09-16,no
cust_008800,2018-12-23,no
cust_008804,2019-01-10,no
cust_008809,2018-09-26,no
cust_008824,2018-11-29,no
cust_008830,2019-03-15,no
cust_008854,2019-05-02,no
cust_008864,2019-03-14,no
cust_008877,2018-05-20,no
cust_008889,2019-01-24,no
cust_008891,2018-10-24,no
cust_008892,2019-03-07,no
cust_008898,2019-03-04,no
cust_008901,2019-03-20,no
cust_008917,2019-03-31,no
cust_008923,2018-11-25,no
cust_008928,2019-01-23,no
cust_008931,2018-12-01,no
cust_008934,2019-03-14,no
cust_008935,2018-09-12,no
cust_008937,2019-01-21,yes
cust_008945,2019-01-04,no
cust_008949,2018-11-21,no
cust_008966,2019-02-21,no
cust_008978,2019-01-03,no
cust_008979,2019-02-09,no
cust_008980,2018-06-18,no
cust_008981,2018-05-23,no
cust_008992,2018-11-26,no
cust_008996,2018-11-28,no
cust_008998,2019-05-08,no
cust_009000,2018-10-21,yes
cust_009004,2018-12-30,no
cust_009008,2018-08-16,no
cust_009011,2018-10-09,no
cust_009013,2018-08-30,no
cust_009030,2018-05-25,no
cust_009055,2019-01-24,no
cust_009056,2019-04-19,no
cust_009057,2018-09-18,no
cust_009064,2019-03-25,no
cust_009068,2019-02-27,no
cust_009069,2019-01-30,no
cust_009070,2018-12-23,no
cust_009072,2019-04-27,no
cust_009076,2018-07-11,no
cust_009079,2019-03-30,yes
cust_009080,2019-01-29,no
cust_009083,2018-08-15,no
cust_009093,2018-05-29,no
cust_009099,2018-07-18,no
cust_009108,2019-05-05,yes
cust_009113,2018-07-14,no
cust_009114,2018-07-06,no
cust_009115,2018-12-22,no
cust_009120,2018-09-30,no
cust_009129,2018-06-02,no
cust_009142,2018-07-23,no
cust_009144,2018-08-18,no
cust_009147,2019-03-25,no
cust_009150,2018-09-09,no
cust_009157,2018-11-23,no
cust_009164,2019-03-11,no
cust_009165,2019-05-06,yes
cust_009167,2018-07-02,no
cust_009171,2019-01-20,no
cust_009186,2018-12-29,no
cust_009193,2019-05-06,no
cust_009196,2018-09-26,no
cust_009197,2018-10-01,no
cust_009201,2018-05-31,no
cust_009202,2018-09-05,no
cust_009210,2018-11-28,no
cust_009216,2019-02-23,no
cust_009221,2019-04-27,no
cust_009223,2018-11-17,no
cust_009226,2019-01-20,no
cust_009228,2019-01-16,no
cust_009229,2018-11-15,no
cust_009236,2018-12-13,no
cust_009237,2019-04-28,no
cust_009241,2018-11-30,no
cust_009243,2018-06-21,no
cust_009244,2018-12-16,no
cust_009254,2018-06-28,no
cust_009256,2018-12-08,no
cust_009259,2018-06-06,no
cust_009262,2019-04-22,no
cust_009263,2018-06-01,no
cust_009266,2019-04-13,no
cust_009269,2019-03-29,no
cust_009273,2018-08-16,no
cust_009279,2018-11-17,no
cust_009280,2019-03-19,yes
